bookId,COUNT(*),cnum
20876,9,9
20877,2,2
20878,12,12
20879,11,11
20880,10,10
20881,13,13
20882,10,10
20883,11,11
20884,12,12
20885,12,12
20890,11,11
20891,13,13
20892,11,11
20895,34,34
20899,3,3
20900,2,2
20903,10,10
20905,10,10
20913,10,10
20915,12,12
20918,10,10
20919,142,142
20921,12,12
20922,11,11
20923,12,12
20924,9,9
20925,10,10
20926,11,11
20927,11,11
20928,11,11
20930,2,2
20931,23,23
20932,11,11
20933,20,10
20935,12,12
20936,12,12
20937,12,12
20938,7,7
20939,12,12
20940,11,11
20941,10,10
20942,12,12
20943,12,12
20944,2,2
20945,3,3
20947,11,11
20948,120,120
20949,10,10
20953,11,11
20957,10,10
20959,48,48
20960,11,11
20964,11,11
20965,185,185
20970,10,10
20973,10,10
20975,5,5
20977,13,13
20980,12,12
20984,10,10
20986,23,23
20996,11,11
21001,3,3
21006,3,3
21007,22,22
21015,16,8
21017,71,71
21019,11,11
21023,13,13
21025,69,69
21027,4,4
21028,207,207
21037,21,21
21045,19,19
21048,16,16
21051,48,48
21065,2,2
21079,2,2
21082,302,302
21083,22,22
21084,35,35
21086,10,10
21092,3,3
21093,20,20
21095,57,57
21097,47,47
21098,50,50
21099,10,10
21100,8,8
21101,18,18
21104,13,13
21105,148,148
21108,64,64
21109,10,10
21114,23,23
21115,12,12
21116,11,11
21119,13,13
21121,26,26
21127,2,2
21131,20,20
21132,48,48
21134,21,21
21135,10,10
21136,24,24
21138,13,13
21140,20,20
21141,85,85
21144,100,100
21145,12,12
21146,11,11
21148,11,11
21150,77,77
21151,12,12
21152,12,12
21153,51,51
21154,11,11
21155,11,11
21156,149,149
21159,12,12
21160,61,61
21161,119,119
21162,12,12
21163,13,13
21165,88,88
21166,45,45
21167,10,10
21168,2,2
21169,8,8
21171,41,41
21173,13,13
21175,11,11
21194,21,21
21198,11,11
21199,125,125
21200,16,16
21201,49,49
21206,12,12
21209,24,24
21211,77,77
21212,7,7
21214,117,117
21220,15,15
21221,40,40
21229,24,24
21232,32,32
21233,11,11
21236,141,141
21237,25,25
21271,60,60
21329,7,7
21334,34,34
21336,58,58
21344,23,23
21345,146,146
21350,59,59
21361,13,13
21362,11,11
21371,4,4
21374,3,3
21388,11,11
21389,11,11
21390,7,7
21395,13,13
21402,11,11
21404,11,11
21407,3,3
21408,11,11
21409,12,12
21410,12,12
21416,47,47
21421,30,30
21422,11,11
21423,95,95
21425,21,21
21426,96,96
21428,13,13
21432,2,2
21435,23,23
21444,68,68
21448,11,11
21449,11,11
21450,10,10
21451,23,23
21453,57,57
21456,81,81
21461,12,12
21462,9,9
21467,30,30
21468,24,24
21472,12,12
21473,15,15
21475,10,10
21476,11,11
21479,103,103
21480,157,157
21491,2,2
21497,42,42
21514,24,24
21520,10,10
21523,15,15
21526,9,9
21527,40,40
21533,7,7
21535,30,30
21541,31,31
21542,72,72
21545,29,29
21546,66,66
21548,12,12
21550,50,50
21552,12,12
21555,9,9
21556,11,11
21559,12,12
21561,10,10
21569,100,100
21570,40,40
21571,10,10
21573,12,12
21574,18,18
21575,24,24
21577,11,11
21578,11,11
21592,24,24
21593,95,95
21595,12,12
21599,32,32
21600,12,12
21603,10,10
21607,17,17
21611,11,11
21613,10,10
21614,111,111
21615,11,11
21617,74,74
21618,21,21
21619,10,10
21621,10,10
21622,11,11
21623,12,12
21626,11,11
21628,10,10
21629,61,61
21630,11,11
21631,77,77
21632,10,10
21633,12,12
21634,36,36
21635,22,22
21639,10,10
21640,32,32
21641,13,13
21642,19,19
21643,5,5
21645,75,75
21646,39,39
21647,11,11
21648,47,47
21649,12,12
21652,13,13
21653,10,10
21654,20,20
21656,11,11
21657,61,61
21658,4,4
21659,65,33
21661,71,71
21662,28,28
21664,95,95
21666,66,66
21667,13,13
21668,11,11
21669,13,13
21670,11,11
21671,14,14
21672,37,37
21673,86,86
21674,27,27
21676,67,67
21678,13,13
21679,157,157
21688,11,11
21724,70,70
21725,31,31
21727,39,39
21728,47,47
21729,44,44
21730,17,17
21732,36,36
21744,26,26
21745,38,38
21749,9,9
21750,25,25
21751,193,193
21761,10,10
21764,29,29
21766,39,39
21771,42,42
21788,60,60
21789,51,51
21790,10,10
21798,72,72
21799,8,8
21800,85,85
21802,8,8
21803,7,7
21804,20,20
21805,27,27
21806,13,13
21807,20,20
21808,21,21
21809,14,14
21810,26,26
21811,20,20
21812,15,15
21813,25,25
21814,118,118
21815,20,20
21819,12,12
21821,9,9
21822,4,4
21823,3,3
21824,20,20
21825,32,32
21826,20,20
21828,4,4
21829,2,2
21838,11,11
21839,9,9
21840,23,23
21841,47,47
21842,26,26
21847,148,148
21849,74,74
21850,105,105
21851,5,5
21852,110,110
21853,102,51
21930,20,20
22011,11,11
22012,19,19
22014,7,7
22035,124,124
22036,89,89
22037,57,57
22038,2,2
22040,32,32
22041,18,18
22042,51,51
22043,12,12
22044,48,48
22051,7,7
22057,26,26
22073,17,17
22078,11,11
22079,9,9
22080,75,75
22081,41,41
22082,32,32
22083,25,25
22090,14,14
22094,19,19
22098,47,47
22103,54,54
22107,82,82
22108,16,16
22112,39,39
22115,48,48
22120,26,26
22124,66,66
22126,13,13
22128,2,2
22130,61,61
22136,36,36
22138,10,10
22139,19,19
22140,12,12
22141,32,32
22142,69,69
22143,27,27
22145,48,48
22154,2,2
22159,2,2
22161,12,12
22167,11,11
22171,11,11
22175,2,2
22177,17,17
22178,10,10
22179,11,11
22180,45,45
22183,2,2
22184,16,16
22186,16,16
22187,12,12
22188,20,20
22190,10,10
22191,12,12
22192,11,11
22193,5,5
22195,10,10
22196,72,72
22197,17,17
22198,4,4
22200,10,10
22201,10,10
22202,6,6
22204,11,11
22205,10,10
22206,59,59
22209,10,10
22210,47,47
22211,35,35
22212,36,36
22217,83,83
22219,85,71
22224,9,9
22231,66,66
22238,11,11
22239,11,11
22240,37,37
22241,2,2
22243,9,9
22244,128,128
22246,19,19
22247,22,22
22248,32,32
22249,26,26
22250,33,33
22251,7,7
22254,8,8
22255,18,18
22257,13,13
22258,15,15
22259,74,74
22261,12,12
22262,2,2
22264,2,2
22265,10,10
22266,12,12
22267,10,10
22269,15,15
22270,12,12
22271,13,13
22274,166,166
22301,34,34
22303,180,180
22310,22,22
22317,53,53
22318,10,10
22346,190,190
22359,114,114
22361,20,20
22371,195,195
22373,31,31
22391,124,62
22394,111,111
22395,164,164
22397,154,154
22403,105,105
22405,10,10
22406,153,153
22407,123,123
22419,86,86
22421,130,130
22428,118,118
22429,193,193
22433,145,145
22445,149,149
22449,165,165
22452,93,93
22453,120,120
22456,81,81
22457,160,160
22461,91,91
22465,12,12
22467,179,179
22473,358,64
22479,19,19
22489,58,58
22490,113,113
22494,13,13
22495,79,79
22499,57,57
22509,198,198
22512,141,141
22518,114,114
22519,162,162
22521,142,142
22524,183,183
22530,180,180
22535,124,124
22537,65,65
22539,132,132
22547,117,117
22548,95,95
22549,73,63
22551,64,64
22557,321,168
22559,77,77
22560,114,114
22562,155,155
22571,108,108
22574,24,24
22575,119,119
22584,64,64
22588,57,57
22591,117,117
22601,57,57
22604,192,192
22606,3,3
22608,47,47
22616,16,16
22617,170,170
22618,20,20
22625,3,3
22627,168,168
22628,90,90
22629,188,188
22631,20,20
22634,185,185
22638,188,188
22642,41,41
22647,99,99
22650,172,164
22651,94,94
22656,163,163
22679,155,155
22686,114,114
22702,33,33
22711,173,88
22736,160,160
22756,16,16
22764,152,152
22767,78,78
22796,4,4
22803,12,12
22807,56,56
22812,58,58
22820,142,142
22826,12,12
22833,10,10
22841,44,44
22849,129,129
22859,178,178
22865,185,185
22883,70,70
22888,116,116
22895,58,58
22897,173,173
22905,78,78
22912,124,124
22916,20,20
22935,36,36
22942,9,9
22944,80,80
22946,10,10
22947,140,140
22954,89,89
22961,30,30
22963,131,131
22977,92,92
22978,60,60
22980,145,145
22983,117,117
22994,111,111
22997,86,86
23002,118,118
23005,169,169
23006,48,48
23007,91,91
23011,29,29
23016,133,133
23018,4,4
23035,176,176
23041,8,8
23058,77,77
23059,64,64
23060,183,183
23063,124,124
23072,152,152
23076,165,165
23084,85,85
23087,148,148
23094,147,147
23095,178,178
23100,160,160
23103,175,175
23115,20,20
23116,67,67
23120,101,101
23124,47,47
23127,127,127
23132,90,90
23134,3,3
23140,127,127
23141,147,147
23146,137,137
23148,47,47
23150,29,29
23156,183,92
23162,32,32
23174,9,9
23183,24,24
23187,11,11
23188,176,176
23191,22,22
23198,62,62
23199,138,138
23208,134,134
23217,158,158
23220,193,100
23235,100,100
23240,27,27
23241,121,121
23245,58,58
23248,186,186
23249,18,18
23255,134,134
23263,12,12
23267,199,199
23274,11,11
23293,42,42
23299,200,200
23304,8,8
23308,64,64
23312,37,37
23317,163,163
23318,78,78
23320,6,6
23321,3,3
23328,17,17
23329,27,27
23336,70,70
23343,27,27
23346,15,15
23350,15,15
23358,109,109
23361,143,143
23368,17,17
23373,5,5
23381,170,170
23382,129,129
23384,106,106
23396,98,98
23397,172,172
23398,168,168
23401,168,84
23402,7,7
23408,131,131
23411,47,47
23416,126,126
23419,89,89
23423,34,34
23432,37,37
23436,4,4
23438,171,171
23440,16,16
23443,165,165
23449,132,132
23455,51,51
23459,102,52
23460,11,11
23467,183,183
23468,47,47
23470,182,182
23475,19,19
23477,6,6
23487,2,2
23489,151,151
23492,30,30
23496,44,44
23497,166,166
23502,122,122
23503,9,9
23506,179,93
23507,178,178
23521,46,46
23529,13,13
23532,108,108
23536,199,99
23540,105,105
23546,90,90
23553,123,123
23559,25,25
23563,58,58
23571,7,7
23572,44,44
23579,46,46
23593,39,39
23598,116,116
23602,70,70
23607,66,66
23611,5,5
23617,134,134
23619,146,146
23625,43,43
23631,84,84
23635,109,109
23638,110,110
23648,68,68
23656,117,58
23669,11,11
23672,169,169
23675,8,8
23677,100,100
23678,3,3
23687,2,2
23688,6,6
23690,66,66
23692,25,25
23694,28,28
23695,60,60
23702,150,150
23708,122,122
23712,14,14
23715,22,22
23716,10,10
23720,45,45
23721,101,101
23722,10,10
23724,17,17
23726,26,26
23733,14,14
23735,122,122
23745,53,53
23748,110,110
23750,165,165
23751,39,39
23752,8,8
23753,183,183
23764,146,146
23765,163,163
23772,18,18
23775,10,10
23780,64,64
23783,34,34
23788,13,13
23796,110,110
23797,42,42
23798,124,124
23802,202,110
23807,102,102
23812,94,94
23814,27,27
23815,159,159
23818,6,6
23819,101,101
23824,60,60
23825,5,5
23826,44,44
23827,10,10
23841,19,19
23847,14,14
23848,51,51
23851,30,30
23861,74,74
23862,62,62
23868,13,13
23869,46,46
23871,10,10
23887,3,3
23888,15,15
23890,157,157
23893,6,6
23899,7,7
23903,4,4
23904,30,30
23907,32,32
23913,23,23
23924,7,7
23931,11,11
23933,26,26
23934,102,102
23940,48,48
23949,16,16
23955,6,6
23956,166,166
23958,151,151
23961,11,11
23966,123,123
23970,8,8
23974,3,3
23975,168,168
23977,89,89
23978,2,2
23979,6,6
23980,67,67
23981,5,5
23982,14,14
23983,4,4
23988,9,9
23989,11,11
23990,110,110
23991,79,79
23998,48,48
24002,154,154
24005,237,119
24006,184,184
24007,70,70
24010,6,6
24011,8,8
24012,71,71
24013,216,109
24015,50,50
24016,121,121
24018,82,82
24019,3,3
24020,117,117
24022,28,28
24023,23,23
24025,14,14
24026,168,168
24027,86,86
24028,49,49
24029,325,128
24030,4,4
24031,25,25
24033,95,95
24034,7,7
24035,30,30
24042,90,90
24043,63,63
24044,39,39
24046,89,89
24047,110,110
24048,94,94
24050,3,3
24051,99,99
24052,83,83
24056,196,196
24057,140,140
24058,125,125
24061,91,91
24062,100,100
24064,42,42
24067,20,20
24069,41,41
24072,2,2
24074,33,33
24075,12,12
24076,67,67
24077,6,6
24078,14,14
24081,63,63
24082,164,82
24083,19,19
24084,3,3
24085,114,114
24086,94,94
24087,11,11
24089,16,16
24090,74,74
24094,3,3
24098,103,103
24100,140,140
24103,94,94
24104,57,57
24106,8,8
24107,34,34
24112,56,56
24113,100,100
24116,9,9
24118,47,47
24119,49,49
24121,71,71
24122,27,27
24123,74,74
24125,34,34
24126,2,2
24128,17,17
24130,97,97
24132,29,29
24139,10,10
24140,59,59
24141,90,90
24142,142,142
24144,34,34
24146,42,42
24150,69,69
24151,5,5
24154,61,61
24155,67,67
24159,69,69
24160,100,100
24161,67,67
24162,3,3
24163,7,7
24164,89,89
24165,55,55
24167,270,136
24170,21,21
24171,67,67
24172,125,125
24174,73,73
24175,162,162
24176,48,48
24177,30,30
24178,7,7
24179,70,70
24181,335,167
24182,29,29
24183,6,6
24185,98,98
24186,172,172
24187,179,179
24191,19,19
24196,11,11
24197,183,183
24201,3,3
24203,149,149
24204,17,17
24207,76,76
24208,29,29
24209,34,34
24210,72,72
24212,55,55
24213,16,16
24214,47,47
24215,8,8
24217,3,3
24220,120,120
24221,21,21
24222,85,85
24223,55,55
24224,56,56
24228,4,4
24229,80,80
24230,95,95
24231,4,4
24232,75,75
24235,36,36
24236,59,59
24237,10,10
24239,21,21
24240,41,19
24243,8,8
24244,190,190
24245,146,146
24246,2,2
24249,3,3
24250,302,156
24251,78,78
24252,125,125
24254,83,83
24255,5,5
24256,50,50
24257,65,65
24263,105,105
24264,8,8
24266,200,200
24267,20,20
24268,181,181
24272,54,54
24273,2,2
24274,22,22
24279,33,33
24281,67,67
24282,33,33
24285,79,79
24286,3,3
24290,135,135
24291,16,16
24292,42,42
24293,97,50
24294,36,36
24295,44,44
24297,165,165
24298,79,79
24299,77,77
24300,151,151
24301,59,59
24303,149,149
24305,3,3
24307,26,26
24308,4,4
24309,44,44
24310,96,96
24313,173,173
24314,57,57
24315,67,67
24318,47,47
24320,104,104
24322,9,9
24325,5,5
24326,35,35
24327,4,4
24328,46,46
24329,479,37
24330,66,70
24342,28,28
24344,29,33
24345,200,200
24349,132,132
24350,3,3
24351,21,21
24354,13,13
24356,117,117
24357,146,83
24359,10,10
24361,111,111
24362,15,15
24363,153,153
24364,85,85
24365,24,24
24366,3,3
24368,28,28
24369,6,6
24372,171,171
24373,28,28
24374,132,132
24375,112,112
24376,99,99
24378,90,90
24379,5,5
24381,111,111
24382,44,44
24385,435,200
24386,3,3
24387,63,63
24389,161,161
24390,4,4
24391,12,12
24392,16,16
24393,150,150
24394,19,19
24395,84,84
24400,89,89
24403,93,93
24404,4,4
24405,22,22
24407,141,141
24408,94,94
24410,4,4
24411,40,40
24412,11,11
24415,76,76
24416,22,22
24417,13,13
24418,84,84
24419,60,60
24420,108,108
24421,45,45
24424,368,184
24426,12,12
24427,36,36
24428,12,12
24437,45,45
24438,79,79
24439,59,59
24440,70,70
24442,78,78
24443,16,16
24444,38,38
24445,17,17
24446,11,11
24447,27,27
24448,22,22
24450,72,72
24454,20,20
24455,27,27
24456,89,89
24457,65,65
24459,22,22
24461,12,12
24464,147,147
24465,25,25
24466,133,133
24468,36,36
24470,37,37
24471,30,30
24473,35,35
24475,72,72
24477,5,5
24479,40,40
24480,11,11
24481,15,15
24482,9,9
24483,41,41
24484,11,11
24485,32,32
24486,3,3
24487,70,70
24488,6,6
24489,163,163
24490,61,61
24491,2,2
24492,50,50
24495,54,54
24497,4,4
24498,161,161
24500,718,182
24501,37,37
24503,25,25
24504,32,32
24506,3,3
24507,160,160
24509,118,118
24512,22,22
24514,24,12
24515,5,5
24516,2,2
24517,5,5
24518,11,11
24519,139,139
24520,148,148
24521,93,93
24522,178,178
24523,11,11
24524,14,14
24525,11,11
24526,47,47
24527,3,3
24533,11,11
24536,16,16
24540,20,20
24547,6,6
24550,10,10
24551,33,33
24553,53,53
24554,24,24
24560,138,138
24562,83,83
24566,10,10
24569,156,156
24571,50,50
24581,65,65
24582,159,159
24591,23,23
24593,58,58
24594,61,61
24600,373,87
24602,9,9
24603,119,119
24604,79,79
24606,17,17
24608,72,72
24614,67,67
24616,20,20
24620,5,5
24624,11,11
24625,7,7
24628,70,70
24631,49,49
24633,64,64
24638,13,13
24641,16,16
24642,36,36
24644,85,85
24646,6,6
24650,23,23
24651,14,14
24652,139,139
24653,60,60
24664,5,5
24668,10,10
24675,7,7
24676,25,25
24680,75,38
24681,4,4
24688,7,7
24693,12,12
24699,62,62
24704,68,68
24709,196,196
24713,56,56
24715,21,21
24716,13,13
24717,5,5
24720,71,71
24724,55,55
24726,63,63
24732,2,2
24733,41,41
24734,6,6
24736,134,134
24738,126,63
24739,26,26
24750,61,61
24753,65,65
24755,3,3
24756,11,11
24758,82,82
24759,49,49
24760,16,50
24782,85,85
24813,33,154
24818,39,39
24819,3,3
24821,27,27
24826,34,34
24828,27,27
24831,61,61
24832,25,25
24836,42,42
24839,51,51
24841,73,73
24844,11,11
24849,4,4
24850,17,17
24854,43,43
24855,2,2
24856,186,96
24857,19,19
24858,10,10
24859,167,167
24862,172,172
24865,17,17
24871,78,78
24872,5,5
24876,57,57
24878,10,10
24882,6,6
24884,9,9
24887,7,7
24888,4,4
24889,132,132
24892,28,28
24894,2,2
24895,10,10
24896,30,30
24897,3,3
24904,117,117
24905,20,20
24906,48,48
24912,4,4
24914,11,11
24915,81,81
24917,83,83
24920,78,78
24921,52,52
24923,82,82
24929,34,34
24933,15,15
24935,127,127
24938,15,15
24945,6,6
24946,2,2
24948,95,95
24950,122,122
24951,2,2
24953,17,17
24958,131,131
24959,157,157
24960,122,122
24962,28,28
24964,8,8
24965,27,27
24966,13,13
24969,66,66
24970,58,58
24971,43,43
24974,17,17
24976,114,103
24980,91,91
24984,4,4
24986,8,4
24987,11,11
24990,9,9
24993,56,56
24994,136,136
24995,46,46
24997,160,160
24998,19,19
25000,45,45
25004,5,5
25005,49,49
25006,22,22
25011,12,12
25012,50,50
25014,6,6
25016,85,85
25017,12,12
25018,51,51
25019,77,77
25020,42,42
25022,16,16
25023,56,56
25026,89,89
25034,8,8
25036,54,54
25041,52,52
25043,6,6
25044,21,21
25045,56,56
25046,10,10
25054,5,5
25056,10,10
25057,138,138
25060,76,76
25065,20,20
25068,24,24
25071,2,2
25073,2,2
25074,7,7
25076,47,47
25079,23,23
25081,16,16
25082,10,10
25083,192,192
25085,13,13
25086,39,39
25087,4,4
25089,20,20
25093,42,42
25096,6,6
25097,161,161
25098,137,137
25099,17,17
25100,14,14
25101,73,73
25102,3,3
25103,59,59
25105,8,8
25109,43,43
25115,16,16
25117,10,10
25118,43,43
25120,21,21
25121,115,115
25122,107,107
25123,53,53
25124,6,6
25129,5,5
25135,3,3
25137,37,37
25142,4,4
25143,55,55
25144,3,3
25145,29,29
25150,12,12
25151,16,16
25153,43,43
25161,17,17
25163,20,20
25164,19,19
25171,13,13
25173,39,39
25174,2,2
25176,33,33
25178,3,3
25181,2,2
25183,37,37
25191,10,10
25192,6,6
25195,19,19
25196,3,3
25197,100,100
25200,20,20
25202,97,97
25206,103,103
25208,75,75
25210,52,52
25211,191,191
25212,39,39
25215,49,49
25217,9,9
25220,145,145
25222,39,39
25223,72,72
25225,81,81
25227,186,186
25233,47,47
25237,11,11
25239,5,5
25241,56,56
25242,102,102
25243,11,11
25244,3,3
25245,28,28
25250,92,92
25258,28,28
25259,4,4
25261,10,10
25262,33,33
25263,36,36
25267,54,54
25272,11,11
25273,23,23
25275,21,21
25276,6,6
25277,4,4
25278,30,30
25279,76,76
25282,34,34
25285,68,68
25288,70,70
25291,34,34
25292,48,48
25293,11,11
25296,170,196
25297,31,31
25300,61,61
25306,85,85
25307,58,58
25309,10,10
25310,21,21
25312,31,31
25316,74,74
25318,34,34
25322,12,12
25324,20,20
25326,27,27
25327,16,16
25328,2,2
25329,54,54
25331,9,9
25333,6,6
25334,28,28
25335,12,12
25336,384,192
25342,55,55
25346,6,6
25348,14,14
25351,8,8
25356,63,63
25361,41,41
25362,27,27
25363,167,167
25364,21,21
25365,182,182
25366,110,110
25373,12,12
25374,142,142
25375,4,4
25378,74,74
25379,24,24
25380,5,5
25385,2,2
25386,46,46
25388,14,14
25389,116,116
25392,6,6
25394,21,21
25395,3,3
25396,19,19
25398,4,4
25399,132,132
25401,9,9
25402,153,78
25403,40,40
25406,16,16
25408,190,190
25409,138,138
25410,3,3
25412,54,54
25413,11,11
25416,5,5
25422,117,117
25423,4,4
25424,5,5
25427,19,19
25428,8,8
25429,51,51
25430,3,3
25431,29,29
25432,11,11
25433,16,16
25434,11,11
25436,39,39
25438,43,43
25439,5,5
25442,33,33
25443,4,4
25444,48,48
25445,51,51
25446,3,3
25447,10,10
25451,47,47
25452,25,25
25454,2,2
25455,109,109
25456,11,11
25457,2,2
25458,50,50
25459,13,13
25460,2,2
25461,167,167
25463,3,3
25464,10,10
25465,12,12
25466,8,8
25467,10,10
25468,2,2
25469,9,9
25470,21,21
25472,16,16
25473,20,20
25474,31,31
25475,15,15
25477,5,5
25478,4,4
25479,23,23
25480,4,4
25481,7,7
25482,14,14
25485,19,19
25486,4,4
25488,5,5
25491,101,101
25493,51,51
25494,108,108
25495,16,16
25498,35,35
25499,4,4
25502,19,19
25503,5,5
25505,72,72
25506,81,81
25509,16,16
25510,4,4
25511,18,18
25513,2,2
25514,15,15
25516,18,18
25519,4,4
25520,103,103
25521,16,16
25522,34,34
25524,161,161
25525,5,5
25526,11,11
25531,13,13
25533,8,8
25534,15,15
25535,5,5
25538,4,4
25539,5,5
25541,12,12
25542,15,15
25544,29,29
25545,9,9
25546,6,6
25547,6,6
25548,2,2
25549,2,2
25551,2,2
25552,31,31
25554,23,23
25557,51,51
25558,3,3
25560,71,71
25561,3,3
25563,44,44
25564,26,26
25565,4,4
25566,47,47
25567,47,47
25568,2,2
25574,13,13
25575,2,2
25577,25,25
25578,9,9
25582,15,15
25585,3,3
25588,6,6
25589,7,7
25591,18,18
25593,64,64
25597,19,19
25598,12,12
25605,10,10
25608,3,3
25609,18,18
25610,238,119
25611,35,35
25612,10,10
25613,18,18
25614,62,62
25617,3,3
25619,19,19
25625,10,10
25626,9,9
25627,2,2
25631,38,38
25632,28,16
25633,11,11
25634,2,2
25635,13,13
25637,4,4
25639,9,9
25643,9,9
25646,12,12
25647,50,50
25648,51,51
25651,115,115
25653,52,52
25654,63,63
25657,52,52
25658,32,32
25659,109,109
25662,23,23
25666,43,43
25670,22,22
25671,3,3
25673,4,4
25676,13,13
25677,13,13
25682,4,4
25683,46,46
25684,51,51
25685,29,29
25689,55,55
25694,2,2
25697,6,6
25700,9,9
25707,44,44
25709,10,10
25715,68,68
25716,11,11
25719,13,13
25721,6,6
25726,16,16
25727,4,4
25728,7,7
25729,3,3
25730,2,2
25733,5,5
25734,24,24
25735,10,10
25738,37,37
25740,27,27
25742,191,98
25746,19,19
25750,19,19
25753,5,5
25754,16,16
25755,12,12
25757,2,2
25760,18,18
25762,81,81
25763,2,2
25765,7,7
25766,6,6
25767,4,4
25773,28,28
25774,26,26
25777,8,8
25778,94,94
25779,8,8
25781,23,23
25782,10,10
25783,34,34
25785,28,28
25787,89,89
25790,10,10
25792,14,14
25795,18,18
25796,5,5
25797,5,5
25801,38,38
25804,2,2
25810,38,38
25811,5,5
25812,2,2
25813,65,65
25814,11,11
25815,17,17
25818,61,61
25823,91,91
25824,96,96
25833,171,171
25834,170,170
25841,159,159
25845,141,141
25846,166,166
25847,133,133
25848,132,132
25851,174,174
25853,102,102
25858,197,197
25859,56,56
25860,33,33
25861,211,106
25863,80,80
25868,3,3
25869,38,38
25872,76,76
25877,17,17
25878,7,7
25883,29,29
25886,36,36
25888,5,5
25893,4,4
25897,20,20
25903,18,18
25906,48,48
25909,64,64
25911,8,8
25913,39,39
25914,29,29
25916,41,41
25917,4,4
25919,16,16
25920,7,7
25923,3,3
25925,31,31
25927,21,21
25929,67,67
25931,160,160
25932,3,3
25933,2,2
25934,21,21
25935,73,73
25936,16,16
25937,178,178
25939,12,12
25941,12,12
25945,26,26
25947,19,19
25948,25,25
25951,27,27
25952,5,5
25955,24,24
25960,8,8
25966,71,71
25967,41,41
25969,30,30
25970,57,57
25972,3,3
25974,25,25
25975,29,29
25977,16,16
25979,140,140
25982,16,16
25983,2,2
25984,18,18
25985,7,7
25986,121,57
25988,8,8
25989,10,10
25990,2,2
25991,38,38
25992,11,11
25994,27,27
25997,24,24
25998,25,25
26000,3,3
26001,12,12
26002,2,2
26008,10,10
26009,6,6
26013,5,5
26014,58,58
26015,33,33
26016,11,11
26017,25,25
26019,38,38
26020,4,4
26021,51,51
26022,29,29
26026,13,13
26027,42,42
26028,7,7
26029,30,30
26030,143,143
26031,6,6
26032,68,68
26033,6,6
26035,37,37
26040,5,5
26041,16,16
26042,6,6
26045,36,36
26048,22,22
26050,7,7
26052,32,32
26055,131,131
26057,9,9
26058,11,11
26059,11,11
26061,19,19
26062,79,79
26063,12,12
26067,7,7
26069,9,9
26070,8,8
26071,4,4
26072,21,21
26074,2,2
26075,3,3
26076,30,30
26079,2,2
26083,3,3
26089,2,2
26090,88,88
26091,5,5
26092,35,35
26093,25,25
26094,3,3
26095,45,45
26098,9,9
26099,11,11
26101,8,8
26102,4,4
26105,3,3
26107,5,5
26109,4,4
26110,12,12
26112,33,33
26113,10,10
26114,2,2
26124,22,22
26126,45,45
26130,4,4
26133,8,8
26134,10,10
26139,25,25
26147,12,12
26149,13,13
26163,19,19
26164,8,8
26166,46,46
26173,2,2
26174,2,2
26183,3,3
26187,5,5
26188,8,8
26190,5,5
26193,11,11
26201,7,7
26202,91,52
26205,70,70
26207,88,88
26208,27,27
26209,21,21
26210,25,25
26217,12,12
26218,4,4
26220,47,47
26221,28,28
26222,8,8
26224,28,28
26226,28,28
26227,50,50
26228,43,43
26233,9,9
26234,26,26
26235,19,19
26240,70,70
26241,2,2
26242,9,9
26244,23,23
26250,4,4
26251,2,2
26253,5,5
26254,4,4
26255,3,3
26257,18,18
26259,10,10
26262,48,48
26263,42,42
26264,2,2
26265,40,40
26266,6,6
26270,11,11
26271,20,20
26272,11,11
26274,18,18
26275,35,35
26276,7,7
26278,33,33
26280,31,31
26281,140,140
26282,42,42
26284,5,5
26286,53,53
26289,5,5
26292,6,6
26297,40,40
26298,31,31
26302,23,23
26303,7,7
26305,14,14
26308,12,12
26311,6,6
26313,17,17
26315,72,72
26320,42,42
26321,4,4
26322,15,15
26323,9,9
26326,15,15
26327,67,67
26328,9,9
26329,7,7
26330,36,36
26335,4,4
26336,3,3
26337,12,12
26339,2,2
26340,74,74
26341,38,38
26342,30,30
26344,83,83
26348,2,2
26349,3,3
26353,37,37
26356,41,41
26357,59,59
26360,6,6
26361,9,9
26363,11,11
26364,22,22
26365,12,12
26367,34,34
26378,4,4
26379,10,10
26380,22,22
26381,20,20
26385,91,91
26386,7,7
26389,27,27
26391,11,11
26392,80,80
26393,52,52
26394,2,2
26395,27,27
26396,6,6
26397,6,6
26399,11,11
26401,15,15
26403,4,4
26404,3,3
26406,4,4
26407,12,12
26408,38,38
26411,48,48
26412,38,38
26414,73,73
26416,3,3
26417,7,7
26419,2,2
26420,30,30
26422,2,2
26423,3,3
26424,5,5
26426,14,14
26427,42,42
26428,26,26
26429,2,2
26431,13,13
26435,4,4
26436,5,5
26437,34,34
26439,52,52
26440,47,47
26441,53,53
26442,4,4
26445,74,74
26446,65,65
26449,7,7
26451,11,11
26454,7,7
26456,2,2
26457,13,13
26460,16,16
26461,7,7
26462,23,23
26465,13,13
26466,57,57
26467,11,11
26468,16,16
26471,11,11
26475,21,21
26476,16,16
26480,8,8
26484,16,16
26485,7,7
26486,17,17
26487,39,39
26489,31,31
26490,6,6
26492,36,36
26493,6,6
26495,59,59
26497,9,9
26498,6,3
26502,10,10
26505,6,6
26506,2,2
26507,27,27
26508,2,2
26510,65,65
26514,4,4
26516,5,5
26519,16,16
26526,5,5
26529,4,4
26531,5,5
26533,3,3
26538,14,14
26539,10,10
26544,10,10
26545,2,2
26549,20,20
