bookId,COUNT(*),cnum
74100,418,418
74101,38,38
74102,64,64
74103,47,47
74104,41,41
74105,73,73
74106,34,34
74107,280,280
74108,252,252
74109,78,78
74110,51,51
74111,295,295
74112,93,93
74113,200,200
74114,126,126
74115,55,55
74116,105,105
74117,336,336
74118,248,248
74119,391,391
74120,368,368
74121,254,254
74122,276,276
74123,443,481
74124,50,50
74125,459,561
74126,165,165
74127,24,24
74128,102,102
74129,66,66
74130,593,593
74131,24,24
74132,450,450
74133,34,34
74134,162,162
74135,293,293
74136,48,48
74137,83,83
74138,519,519
74139,22,22
74140,47,47
74141,103,103
74142,133,133
74143,190,190
74144,152,152
74145,86,86
74146,293,293
74147,142,142
74148,101,101
74149,37,37
74150,108,1
74151,306,306
74152,101,101
74153,54,54
74154,248,248
74155,186,186
74156,200,200
74157,203,203
74158,179,179
74159,133,133
74160,176,176
74161,1092,1092
74162,55,55
74163,140,140
74164,197,197
74165,111,111
74166,44,44
74167,76,76
74168,149,149
74169,290,290
74170,189,189
74171,251,251
74172,59,59
74173,58,58
74174,132,132
74175,53,53
74176,253,253
74177,112,112
74178,63,63
74179,28,28
74180,54,54
74181,262,262
74182,201,201
74183,43,43
74184,68,68
74185,106,106
74186,180,180
74187,341,341
74188,36,36
74189,216,216
74190,293,293
74191,1181,1181
74192,46,46
74193,51,51
74194,96,96
74195,63,63
74196,220,220
74197,20,20
74198,280,280
74199,95,95
74200,62,62
74201,40,40
74202,105,105
74203,103,103
74204,159,159
74205,41,41
74206,161,161
74207,153,153
74208,45,45
74209,199,199
74210,33,33
74211,70,70
74212,68,68
74213,60,60
74214,70,70
74215,8,8
74216,257,257
74217,195,195
74218,79,79
74219,3,3
74220,333,333
74221,17,17
74222,121,121
74223,44,44
74224,227,227
74225,185,185
74226,239,239
74227,52,52
74228,959,959
74229,246,246
74230,219,219
74231,20,20
74232,229,229
74233,179,179
74234,92,92
74235,454,454
74236,239,239
74237,222,222
74238,45,45
74239,211,211
74240,122,122
74241,119,119
74242,49,49
74243,112,112
74244,98,98
74245,113,113
74246,255,255
74247,375,375
74248,237,237
74249,148,148
74250,144,144
74251,181,181
74252,141,141
74253,79,79
74254,287,287
74255,592,592
74256,451,451
74257,101,101
74258,322,322
74259,161,161
74260,46,46
74261,170,170
74262,422,422
74263,33,33
74264,67,67
74265,568,568
74266,61,61
74267,306,306
74268,236,236
74269,64,64
74270,302,302
74271,73,73
74272,57,57
74273,166,166
74274,10,10
74275,227,430
74276,86,86
74277,39,253
74278,207,207
74279,78,78
74280,94,94
74281,385,385
74282,422,422
74283,83,83
74284,60,60
74285,117,117
74286,146,146
74287,33,33
74288,197,197
74289,154,154
74290,86,86
74291,168,168
74292,179,179
74293,214,214
74294,276,276
74295,235,235
74296,74,74
74297,232,232
74298,130,130
74299,62,62
74300,51,51
74301,190,190
74302,272,272
74303,64,64
74304,271,271
74305,14,14
74306,22,22
74307,107,107
74308,74,74
74309,107,107
74310,179,179
74311,15,15
74312,77,77
74313,104,104
74314,28,28
74315,70,70
74316,101,101
74317,55,55
74318,260,260
74319,20,20
74320,229,229
74321,130,130
74322,45,45
74323,53,53
74324,105,105
74325,164,164
74326,346,346
74327,7,388
74328,238,238
74329,208,208
74330,109,109
74331,114,114
74332,49,49
74333,14,14
74334,276,276
74335,158,158
74336,41,41
74337,123,123
74338,68,82
74339,56,56
74340,48,48
74341,177,177
74342,49,49
74343,293,293
74344,370,370
74345,151,151
74346,72,72
74347,76,76
74348,217,217
74349,53,53
74350,72,72
74351,98,98
74352,80,80
74353,62,62
74354,73,73
74355,38,38
74356,347,347
74357,30,30
74358,333,333
74359,166,166
74360,50,50
74361,102,102
74362,167,167
74363,75,75
74364,301,301
74365,364,364
74366,114,114
74367,84,84
74368,266,266
74369,45,66
74370,208,208
74371,239,239
74372,229,229
74373,282,282
74374,104,104
74375,203,203
74376,40,40
74377,24,24
74378,180,180
74379,162,162
74380,175,175
74381,118,118
74382,61,61
74383,71,71
74384,44,44
74385,251,251
74386,206,206
74387,171,171
74388,333,333
74389,138,138
74390,205,205
74391,303,303
74392,89,89
74393,433,433
74394,50,50
74395,175,175
74396,53,53
74397,230,230
74398,227,227
74399,275,275
74400,313,313
74401,316,316
74402,53,53
74403,111,111
74404,151,151
74405,232,232
74406,52,52
74407,265,265
74408,146,146
74409,168,168
74410,113,113
74411,65,65
74412,140,140
74413,233,233
74414,110,110
74415,351,351
74416,67,67
74417,235,235
74418,286,286
74419,283,283
74420,101,101
74421,119,119
74422,66,66
74423,55,55
74424,385,385
74425,125,125
74426,81,81
74427,48,48
74428,242,242
74429,111,111
74430,354,354
74431,155,155
74432,597,597
74433,136,136
74434,37,37
74435,71,71
74436,223,342
74437,496,496
74438,177,177
74439,332,332
74440,92,92
74441,163,163
74442,51,51
74443,266,266
74444,361,361
74445,139,139
74446,163,163
74447,209,209
74448,29,29
74449,139,139
74450,534,534
74451,146,146
74452,53,53
74453,238,238
74454,286,286
74455,101,101
74456,456,456
74457,36,36
74458,384,384
74459,97,97
74460,466,466
74461,220,220
74462,68,68
74463,65,65
74464,44,44
74465,71,71
74466,88,88
74467,254,254
74468,87,87
74469,56,56
74470,200,200
74471,65,65
74472,49,49
74473,80,80
74474,200,200
74475,272,272
74476,138,138
74477,331,331
74478,48,48
74479,180,180
74480,394,394
74481,65,65
74482,180,180
74483,245,245
74484,55,55
74485,37,37
74486,49,49
74487,10,10
74488,196,196
74489,180,180
74490,118,118
74491,115,115
74492,127,127
74493,380,380
74494,371,371
74495,283,283
74496,180,180
74497,539,539
74498,203,203
74499,361,361
74500,252,252
74501,316,316
74502,292,292
74503,157,157
74504,30,30
74505,207,207
74506,405,405
74507,66,66
74508,263,263
74509,190,190
74510,296,296
74511,153,153
74512,212,212
74513,61,61
74514,252,252
74515,282,282
74516,166,166
74517,53,53
74518,99,99
74519,89,89
74520,413,413
74521,387,387
74522,186,186
74523,149,149
74524,195,195
74525,93,93
74526,53,53
74527,68,68
74528,200,200
74529,15,15
74530,63,63
74531,99,99
74532,119,119
74533,250,250
74534,305,305
74535,28,28
74536,60,60
74537,89,89
74538,336,336
74539,95,95
74540,170,170
74541,288,288
74542,128,128
74543,66,66
74544,329,329
74545,85,85
74546,172,172
74547,224,224
74548,77,77
74549,406,406
74550,399,399
74551,167,167
74552,177,177
74553,188,188
74554,47,47
74555,201,201
74556,221,221
74557,31,31
74558,246,246
74559,893,1133
74560,244,244
74561,51,51
74562,251,251
74563,271,271
74564,97,97
74565,111,111
74566,68,68
74567,248,248
74568,164,164
74569,301,301
74570,45,45
74571,362,362
74572,100,100
74573,393,393
74574,38,64
74575,269,269
74576,287,287
74577,264,264
74578,162,162
74579,66,66
74580,226,226
74581,44,44
74582,25,25
74583,175,175
74584,189,189
74585,81,81
74586,766,766
74587,161,161
74588,233,233
74589,246,246
74590,94,94
74591,445,445
74592,492,492
74593,730,730
74594,337,337
74595,123,123
74596,186,186
74597,505,505
74598,333,333
74599,151,151
74600,37,37
74601,163,163
74602,89,89
74603,245,245
74604,46,46
74605,224,224
74606,509,509
74607,165,165
74608,606,606
74609,221,221
74610,203,203
74611,84,84
74612,104,104
74613,17,17
74614,54,54
74615,589,589
74616,508,508
74617,498,498
74618,273,273
74619,250,250
74620,1110,1110
74621,114,114
74622,414,414
74623,76,76
74624,214,214
74625,273,273
74626,143,143
74627,205,205
74628,88,88
74629,272,272
74630,24,24
74631,63,63
74632,265,265
74633,136,136
74634,60,60
74635,228,228
74636,260,260
74637,106,106
74638,267,267
74639,160,160
74640,75,75
74641,124,124
74642,75,75
74643,151,151
74644,238,238
74645,142,142
74646,185,185
74647,235,235
74648,108,108
74649,320,320
74650,280,280
74651,317,317
74652,24,24
74653,317,317
74654,507,507
74655,20,20
74656,110,110
74657,73,73
74658,134,134
74659,129,129
74660,110,110
74661,62,62
74662,41,41
74663,128,128
74664,148,148
74665,139,139
74666,66,66
74667,353,353
74668,349,349
74669,229,229
74670,226,226
74671,119,119
74672,303,303
74673,284,284
74674,249,249
74675,129,129
74676,87,87
74677,123,123
74678,143,143
74679,150,150
74680,303,303
74681,273,273
74682,66,66
74683,193,193
74684,152,152
74685,245,245
74686,51,51
74687,288,288
74688,453,453
74689,213,213
74690,48,226
74691,89,89
74692,133,133
74693,302,302
74694,330,330
74695,242,242
74696,323,323
74697,403,403
74698,173,173
74699,139,139
74700,413,413
74701,111,111
74702,162,162
74703,176,176
74704,75,75
74705,564,564
74706,128,128
74707,92,187
74708,183,183
74709,56,79
74710,524,524
74711,261,261
74712,150,150
74713,67,67
74714,326,326
74715,436,436
74716,488,488
74717,362,362
74718,294,294
74719,10,10
74720,96,96
74721,117,117
74722,352,352
74723,263,263
74724,38,38
74725,118,118
74726,323,323
74727,116,116
74728,326,326
74729,44,44
74730,87,87
74731,113,113
74732,111,111
74733,279,279
74734,34,115
74735,64,64
74736,173,173
74737,114,114
74738,298,298
74739,315,315
74740,200,200
74741,330,330
74742,213,213
74743,118,118
74744,434,434
74745,193,193
74746,155,155
74747,136,136
74748,252,252
74749,140,140
74750,20,20
74751,119,119
74752,549,549
74753,136,136
74754,20,20
74755,94,94
74756,51,51
74757,236,236
74758,99,99
74759,68,68
74760,88,88
74761,500,500
74762,333,333
74763,328,328
74764,77,77
74765,341,341
74766,65,65
74767,332,332
74768,124,124
74769,159,159
74770,78,78
74771,111,111
74772,97,97
74773,39,39
74774,77,77
74775,40,40
74776,311,311
74777,311,311
74778,160,160
74779,155,155
74780,276,276
74781,78,78
74782,125,125
74783,132,132
74784,46,46
74785,278,278
74786,203,203
74787,162,162
74788,274,274
74789,619,619
74790,165,165
74791,125,125
74792,1126,1126
74793,177,177
74794,249,249
74795,77,77
74796,175,175
74797,210,210
74798,20,20
74799,64,64
74800,116,116
74801,50,50
74802,199,199
74803,62,62
74804,108,108
74805,98,98
74806,102,102
74807,119,119
74808,115,115
74809,205,205
74810,326,326
74811,169,169
74812,81,81
74813,84,84
74814,60,60
74815,296,296
74816,123,123
74817,433,433
74818,95,95
74819,319,319
74820,324,324
74821,143,143
74822,703,703
74823,707,707
74824,195,195
74825,200,200
74826,173,173
74827,127,127
74828,364,364
74829,792,792
74830,173,173
74831,538,538
74832,30,30
74833,97,97
74834,56,56
74835,30,30
74836,134,134
74837,169,169
74838,65,65
74839,159,159
74840,80,80
74841,747,747
74842,135,135
74843,66,66
74844,58,58
74845,75,75
74846,302,302
74847,645,645
74848,375,375
74849,54,54
74850,287,287
74851,38,38
74852,50,50
74853,60,60
74854,305,305
74855,80,80
74856,144,144
74857,196,196
74858,82,82
74859,137,137
74860,175,175
74861,234,234
74862,186,186
74863,48,48
74864,191,191
74865,104,104
74866,49,49
74867,77,77
74868,163,163
74869,400,400
74870,68,68
74871,454,454
74872,417,417
74873,229,229
74874,289,289
74875,10,10
74876,161,161
74877,194,194
74878,541,541
74879,205,205
74880,94,94
74881,81,81
74882,509,509
74883,183,183
74884,196,196
74885,298,298
74886,23,23
74887,318,318
74888,32,32
74889,252,252
74890,157,157
74891,286,286
74892,20,20
74893,160,160
74894,555,555
74895,41,41
74896,89,89
74897,442,442
74898,294,294
74899,33,33
74900,134,134
74901,110,110
74902,218,218
74903,188,188
74904,131,131
74905,95,95
74906,44,44
74907,180,180
74908,289,289
74909,27,27
74910,50,50
74911,328,328
74912,142,142
74913,167,167
74914,299,299
74915,52,52
74916,534,534
74917,759,759
74918,115,115
74919,226,226
74920,44,44
74921,426,426
74922,182,182
74923,177,177
74924,40,40
74925,231,231
74926,258,258
74927,341,341
74928,116,116
74929,245,245
74930,49,49
74931,97,97
74932,246,349
74933,63,63
74934,336,336
74935,85,85
74936,118,118
74937,131,131
74938,121,476
74939,302,302
74940,257,257
74941,129,129
74942,100,100
74943,322,322
74944,282,282
74945,128,128
74946,344,344
74947,164,164
74948,465,465
74949,270,270
74950,125,125
74951,286,286
74952,20,20
74953,211,211
74954,139,139
74955,78,78
74956,124,124
74957,234,234
74958,149,149
74959,1005,1005
74960,350,350
74961,182,182
74962,128,128
74963,303,303
74964,30,30
74965,120,120
74966,46,46
74967,76,76
74968,187,187
74969,213,213
74970,395,395
74971,339,339
74972,52,52
74973,151,151
74974,230,230
74975,383,383
74976,184,184
74977,31,31
74978,87,87
74979,155,155
74980,189,189
74981,310,310
74982,132,132
74983,278,278
74984,252,252
74985,87,87
74986,89,89
74987,467,467
74988,219,219
74989,398,398
74990,784,784
74991,79,79
74992,26,26
74993,190,190
74994,66,66
74995,122,122
74996,392,392
74997,15,15
74998,265,265
74999,468,468
75000,54,54
75001,268,268
75002,90,90
75003,208,208
75004,156,156
75005,203,203
75006,545,545
75007,85,85
75008,314,314
75009,16,16
75010,291,291
75011,162,162
75012,368,368
75013,55,55
75014,59,59
75015,90,90
75016,273,273
75017,158,158
75018,386,386
75019,266,266
75020,92,92
75021,40,40
75022,206,206
75023,612,612
75024,205,205
75025,130,130
75026,211,211
75027,155,155
75028,164,164
75029,452,452
75030,100,100
75031,492,492
75032,119,119
75033,351,351
75034,423,423
75035,295,295
75036,72,72
75037,89,89
75038,320,320
75039,50,50
75040,280,280
75041,91,91
75042,341,341
75043,140,140
75044,151,151
75045,131,131
75046,80,80
75047,25,25
75048,236,236
75049,375,375
75050,83,83
75051,78,78
75052,167,215
75053,50,219
75054,79,79
75055,68,68
75056,136,136
75057,227,227
75058,326,326
75059,475,475
75060,59,59
75061,33,33
75062,93,93
75063,131,131
75064,347,347
75065,1309,1309
75066,74,74
75067,189,189
75068,151,151
75069,186,186
75070,138,138
75071,65,65
75072,325,325
75073,27,27
75074,323,323
75075,316,316
75076,175,175
75077,212,212
75078,196,196
75079,106,106
75080,88,88
75081,53,53
75082,20,20
75083,114,114
75084,368,368
75085,196,196
75086,287,287
75087,218,218
75088,290,290
75089,388,388
75090,151,151
75091,488,488
75092,456,456
75093,151,151
75094,123,123
75095,30,30
75096,67,67
75097,172,172
75098,137,137
75099,184,184
75100,386,386
75101,106,106
75102,200,200
75103,307,307
75104,874,874
75105,102,102
75106,610,610
75107,134,134
75108,208,208
75109,217,217
75110,928,928
75111,276,276
75112,78,78
75113,151,151
75114,193,193
75115,84,84
75116,112,112
75117,152,152
75118,291,291
75119,223,223
75120,332,332
75121,191,191
75122,104,104
75123,158,158
75124,165,165
75125,508,508
75126,95,95
75127,499,499
75128,49,49
75129,91,91
75130,474,474
75131,496,496
75132,405,405
75133,263,263
75134,434,434
75135,234,234
75136,152,152
75137,477,477
75138,179,179
75139,232,232
75140,94,94
75141,103,103
75142,48,48
75143,131,131
75144,40,40
75145,108,108
75146,86,86
75147,72,72
75148,130,130
75149,311,311
75150,700,700
75151,131,131
75152,330,330
75153,179,179
75154,183,183
75155,199,199
75156,237,237
75157,328,328
75158,269,365
75159,159,159
75160,419,419
75161,316,316
75162,432,432
75163,321,321
75164,165,165
75165,56,56
75166,55,55
75167,356,356
75168,394,394
75169,190,190
75170,288,288
75171,361,361
75172,121,121
75173,349,349
75174,109,109
75175,788,788
75176,274,274
75177,68,68
75178,438,438
75179,174,174
75180,39,39
75181,375,375
75182,188,188
75183,171,171
75184,199,199
75185,569,569
75186,105,105
75187,159,159
75188,505,505
75189,114,114
75190,54,54
75191,73,73
75192,135,135
75193,482,482
75194,169,169
75195,136,136
75196,211,211
75197,277,277
75198,40,40
75199,189,189
75200,326,326
75201,263,263
75202,69,69
75203,177,177
75204,90,90
75205,79,79
75206,138,138
75207,86,86
75208,48,48
75209,169,169
75210,39,39
75211,343,343
75212,9,9
75213,510,510
75214,111,111
75215,812,812
75216,71,71
75217,75,75
75218,48,48
75219,422,422
75220,376,376
75221,108,108
75222,46,46
75223,85,85
75224,890,890
75225,59,59
75226,117,117
75227,133,133
75228,211,211
75229,276,276
75230,285,285
75231,50,50
75232,253,253
75233,82,82
75234,173,173
75235,160,160
75236,127,127
75237,494,494
75238,1016,1016
75239,120,120
75240,118,118
75241,67,67
75242,400,400
75243,174,174
75244,260,260
75245,384,384
75246,299,299
75247,188,188
75248,107,107
75249,174,174
75250,484,484
75251,908,908
75252,314,314
75253,285,285
75254,358,358
75255,294,294
75256,50,50
75257,213,213
75258,245,245
75259,107,107
75260,86,86
75261,480,480
75262,134,143
75263,307,415
75264,404,404
75265,185,185
75266,212,212
75267,202,202
75268,160,160
75269,382,382
75270,342,342
75271,82,82
75272,238,238
75273,293,293
75274,171,171
75275,184,184
75276,104,104
75277,40,40
75278,228,228
75279,904,904
75280,71,71
75281,680,680
75282,17,17
75283,221,221
75284,240,240
75285,888,888
75286,217,217
75287,95,95
75288,114,114
75289,472,472
75290,187,187
75291,170,170
75292,337,337
75293,117,117
75294,136,136
75295,202,202
75296,198,198
75297,281,281
75298,365,365
75299,48,48
75300,142,142
75301,538,538
75302,20,20
75303,228,228
75304,909,909
75305,88,88
75306,276,276
75307,96,96
75308,299,299
75309,226,226
75310,21,21
75311,25,25
75312,221,221
75313,40,40
75314,68,68
75315,902,902
75316,321,321
75317,363,363
75318,148,148
75319,425,425
75320,90,90
75321,419,419
75322,303,303
75323,384,384
75324,50,50
75325,31,31
75326,20,20
75327,300,300
75328,512,512
75329,343,343
75330,50,50
75331,102,102
75332,162,162
75333,108,108
75334,72,72
75335,390,390
75336,49,49
75337,196,196
75338,390,390
75339,130,130
75340,368,368
75341,427,427
75342,229,229
75343,535,535
75344,288,288
75345,514,514
75346,520,520
75347,865,865
75348,177,177
75349,180,180
75350,179,179
75351,43,43
75352,947,947
75353,132,132
75354,616,616
75355,341,341
75356,161,161
75357,201,201
75358,75,75
75359,32,526
75360,259,259
75361,118,118
75363,92,92
75364,217,217
75365,50,50
75367,60,60
75368,63,63
75369,167,167
75370,509,509
75372,445,445
75373,213,213
75375,230,230
75376,188,188
75377,82,82
75378,711,711
75379,674,674
75380,332,332
75381,284,284
75382,578,578
75383,343,343
75384,470,470
75385,218,218
75387,310,310
75389,181,181
75390,671,671
75392,583,583
75393,299,299
75395,638,638
75396,86,86
75397,10,10
75398,111,111
75399,276,276
75400,296,296
75403,388,388
75404,81,81
75405,179,179
75407,10,10
75408,86,86
75409,48,48
75413,56,56
75414,149,149
75416,129,129
75418,163,163
75419,201,201
75421,333,333
75423,90,90
75425,75,75
75428,217,217
75430,148,148
75434,73,73
75435,128,128
75436,90,90
75440,63,63
75441,108,108
75443,145,145
75444,171,171
75446,80,80
75449,84,84
75451,171,171
75454,35,35
75457,12,12
75458,384,384
75459,100,100
75460,72,72
75462,430,430
75463,80,80
75464,40,40
75465,170,170
75466,478,478
75467,32,32
75468,72,72
75469,152,152
75470,481,481
75471,90,90
75474,56,56
75476,10,10
75477,52,52
75478,157,157
75479,362,362
75480,189,189
75481,430,430
75482,67,71
75483,17,17
75484,10,10
75485,702,702
75486,306,306
75487,179,179
75489,134,134
75490,42,42
75492,150,150
75494,12,12
75495,96,96
75496,12,12
75497,448,448
75499,89,89
75500,45,45
75501,204,204
75502,134,134
75503,195,195
75504,98,98
75505,156,156
75506,80,80
75507,128,128
75508,132,132
75509,45,53
75512,1126,1126
75513,147,147
75514,62,62
75515,76,76
75516,22,22
75518,50,50
75520,68,68
75522,340,340
75530,18,18
75531,382,382
75533,310,310
75538,68,68
75540,293,293
75542,21,21
75544,251,251
75551,61,61
75553,9,9
75554,11,11
75556,53,53
75557,66,66
75559,96,96
75560,384,384
75562,260,260
75568,347,347
75569,154,154
75577,73,73
75579,44,44
76147,343,343
76148,315,315
76149,18,18
76151,35,35
76152,38,165
76153,100,100
76154,493,493
76155,208,208
76156,84,84
76157,29,29
76158,140,140
76159,171,171
76160,225,225
76162,322,322
76163,210,210
76166,133,133
76168,2,2
76169,33,33
76170,109,109
76171,198,198
76173,60,60
76175,23,23
76176,431,431
76178,288,288
76179,87,87
76181,261,261
76182,181,181
76184,308,308
76185,206,206
76186,100,100
76188,152,152
76189,412,412
76190,60,60
76192,64,64
76194,474,474
76195,21,21
76197,275,275
76199,138,138
76202,208,208
76203,238,238
76205,347,347
76207,312,312
76208,58,58
76209,10,10
76210,255,255
76211,60,60
76213,40,40
76215,130,130
76216,24,24
76217,359,359
76218,415,415
76219,273,273
76221,16,16
76223,5,5
76224,47,47
76225,244,244
76226,244,244
76229,292,292
76231,64,64
76232,53,53
76233,53,53
76234,73,73
76235,5,5
76236,285,285
76237,20,20
76238,66,66
76239,169,169
76240,91,91
76241,114,114
76242,199,199
76243,58,58
76244,249,249
76245,44,44
76246,17,17
76247,62,62
76248,28,28
76249,101,101
76250,53,53
76251,166,166
76252,85,85
76253,259,259
76254,417,417
76255,105,105
76256,48,48
76257,151,151
76258,143,143
76259,148,148
76260,19,19
76261,261,261
76262,121,121
76263,2,2
76264,125,125
76265,70,70
76266,237,237
76267,111,111
76268,228,228
76269,273,273
76270,200,200
76271,107,107
76272,9,9
76273,77,77
76274,249,249
76275,7,7
76276,3,3
76277,222,222
76278,150,150
76279,268,268
76280,33,33
76281,257,257
76282,697,697
76283,69,69
76284,187,187
76285,618,616
76286,66,66
76287,149,149
76288,277,277
76289,321,321
76290,273,273
76291,5,5
76292,4,4
76293,14,14
76294,259,259
76295,176,176
76296,6,6
76297,886,886
76298,118,118
76299,98,98
76300,376,376
76301,866,866
76302,4,4
76303,289,289
76304,78,78
76305,624,624
76306,140,140
76307,79,79
76308,398,398
76309,87,87
76310,100,100
76311,227,227
76312,57,57
76313,201,201
76314,16,16
76315,208,208
76316,350,350
76317,167,167
76318,727,727
76319,13,13
76320,55,55
76321,99,99
76322,422,422
76323,110,110
76324,372,372
76325,25,25
76326,428,428
76327,27,27
76328,70,70
76329,160,160
76330,469,469
76331,16,16
76332,200,200
76333,220,220
76334,66,66
76335,74,74
76336,140,140
76337,182,182
76338,25,25
76339,33,33
76340,138,138
76341,139,139
76342,532,532
76343,356,356
76344,99,99
76345,136,136
76346,67,67
76347,77,77
76348,133,133
76349,6,6
76350,156,156
76351,17,17
76352,184,184
76353,135,135
76354,19,19
76355,54,54
76356,96,96
76357,397,397
76358,101,101
76359,14,14
76360,167,167
76361,86,86
76362,395,395
76363,540,540
76364,9,9
76365,13,13
76366,5,5
76367,60,60
76368,134,134
76370,297,297
76371,5,5
76372,20,20
76373,167,167
76375,30,30
76376,105,105
76377,7,7
76378,203,203
76379,275,275
76380,75,75
76381,688,688
76382,20,20
76383,127,127
76384,127,127
76386,200,200
76387,129,129
76389,16,16
76393,96,96
76395,650,650
76400,514,514
76405,477,477
76407,177,177
76409,283,283
76412,758,758
76415,240,240
76419,744,744
76423,115,115
76424,351,351
76430,92,92
76431,189,189
76432,257,257
76437,1096,1096
76440,53,53
76443,282,282
76445,630,630
76447,578,578
76452,89,89
76453,152,152
76454,61,61
76455,285,285
76456,140,140
76457,56,56
76459,135,135
76461,263,263
76474,169,169
76502,212,214
76510,12,12
76632,12,12
76633,63,63
76634,164,164
76638,71,71
76640,26,26
76642,72,72
76644,30,30
76647,65,65
76650,40,40
76653,6,6
76655,4,4
76656,35,35
76657,12,12
76658,106,176
76659,47,47
76661,8,8
76662,30,30
76663,73,73
76664,18,18
76667,7,7
76668,41,41
76669,11,11
76671,5,5
76674,36,36
76675,26,26
76676,25,25
76677,32,32
76679,7,7
76680,19,19
76681,11,11
76682,46,46
76683,25,25
76684,132,132
76685,26,26
76688,16,16
76689,9,9
76690,23,23
76691,6,6
76692,23,23
76697,7,7
76698,16,16
76699,21,21
76700,13,13
76701,18,18
76702,18,18
76703,16,16
76704,100,257
76705,4,4
76706,22,22
76707,29,29
76708,23,23
76709,11,11
76710,70,70
76711,5,5
76712,11,11
76713,35,35
76714,52,52
76715,27,27
76716,14,14
76717,66,66
76718,10,10
76719,24,24
76720,16,16
76721,28,28
76722,31,31
76723,69,69
76724,53,53
76725,15,15
76726,6,6
76727,36,36
76728,42,42
76729,296,296
76730,10,10
76731,32,32
76732,1,1
76733,35,35
76734,4,4
76735,8,8
76736,19,19
76737,43,43
76738,25,25
76739,10,10
76740,50,50
76741,6,6
76742,51,51
76743,30,30
76744,13,13
76745,58,58
76746,23,23
76747,14,14
76748,10,10
76749,454,454
76750,53,53
76751,4,4
76752,7,7
76753,9,9
76754,10,10
76755,83,83
76756,1,1
76757,8,8
76758,12,12
76759,33,33
76760,5,5
76761,38,38
76762,12,12
76763,47,47
76764,36,36
76765,28,28
76766,85,85
76767,26,26
76768,56,56
76769,13,13
76770,13,13
76771,7,7
76772,62,62
76773,4,4
76774,16,16
76775,9,9
76776,7,7
76777,46,46
76778,6,6
76779,25,25
76780,23,23
76781,46,46
76782,13,13
76783,7,7
76784,396,396
76785,9,9
76786,9,9
76787,1,1
76788,66,66
76789,6,6
76790,129,129
76791,30,30
76792,7,7
76793,10,10
76794,57,57
76795,193,193
76796,160,160
76797,28,28
76798,23,23
76799,60,60
76800,20,21
76801,101,101
76802,73,73
76803,11,11
76804,26,26
76805,31,31
76806,329,329
76807,55,55
76808,54,54
76809,83,83
76810,18,18
76811,32,32
76812,44,44
76813,74,74
76814,7,7
76815,12,12
76816,20,20
76817,14,14
76818,24,24
76819,10,10
76820,18,18
76821,12,12
76822,99,99
76823,5,5
76824,3,3
76825,48,48
76826,43,43
76827,54,54
76828,22,22
76829,1,1
76830,28,28
76831,10,10
76832,11,11
76833,14,14
76834,3,19
76835,37,37
76836,20,20
76837,10,10
76838,10,10
76839,83,83
76840,30,30
76841,37,37
76842,1,1
76843,18,18
76844,31,31
76845,19,19
76846,53,53
76847,10,10
76848,14,14
76849,59,59
76850,26,26
76851,52,52
76852,31,31
76853,30,30
76854,28,28
76855,65,68
76856,48,48
76857,12,12
76858,21,21
76859,5,5
76860,22,22
76861,11,11
76862,29,29
76863,33,33
76864,21,21
76865,9,9
76866,12,12
76867,1,1
76868,30,30
76869,24,36
76870,73,73
76871,34,34
76872,14,14
76873,26,26
76874,23,23
76875,101,101
76876,12,12
76877,17,17
76878,32,32
76879,6,6
76880,66,66
76881,57,57
76882,22,22
76883,30,30
76884,59,59
76885,10,10
76886,82,82
76887,11,11
76888,27,27
76889,27,27
76890,16,16
76891,10,10
76892,9,9
76893,22,22
76894,36,36
76895,52,52
76896,11,11
76897,46,46
76898,23,23
76899,9,9
76900,30,30
76901,1,1
76902,101,101
76903,15,15
76904,11,11
76905,21,21
76906,13,13
76907,1,1
76908,26,26
76909,9,9
76910,9,9
76911,34,34
76912,69,69
76913,22,43
76914,16,16
76915,27,27
76916,51,51
76917,11,11
76918,30,30
76919,42,42
76920,1,1
76921,8,8
76922,22,22
76923,61,61
76924,40,40
76925,13,13
76926,29,29
76927,17,17
76928,12,12
76929,50,83
76930,47,47
76931,20,20
76932,57,57
76933,16,16
76934,35,35
76935,1,1
76936,21,21
76937,49,49
76938,7,7
76939,12,17
76940,60,60
76941,10,10
76942,20,20
76943,10,10
76944,32,32
76945,75,75
76946,46,46
76947,21,21
76948,7,7
76949,34,34
76950,25,25
76951,10,10
76952,19,19
76953,12,12
76954,27,27
76955,10,10
76956,31,31
76957,8,8
76958,41,41
76959,100,100
76960,28,28
76961,11,11
76962,46,46
76963,63,63
76964,25,25
76965,23,23
76966,17,17
76967,13,13
76968,25,25
76969,11,11
76970,16,16
76971,23,23
76972,22,22
76973,10,10
76974,46,46
76975,14,14
76976,114,114
76977,32,32
76978,13,13
76979,10,10
76980,12,12
76981,22,22
76982,26,26
76983,49,49
76984,3,10
76985,37,37
76986,48,48
76987,20,20
76988,66,66
76989,31,31
76990,14,14
76991,27,27
76992,5,5
76993,2,6
76994,22,22
76995,34,34
76996,62,62
76997,47,47
76998,108,108
76999,87,87
77000,106,106
77001,107,107
77002,18,18
77003,31,31
77004,10,10
77005,25,25
77006,11,11
77007,10,10
77008,15,15
77009,86,86
77010,67,67
77011,8,8
77012,26,26
77013,28,28
77014,32,32
77015,37,37
77016,50,50
77017,10,10
